#	Observing Date = 2023-04-29
#	Observatory = SAO
#	-18 deg sunset = 20:55
#	-18 deg sunrise = 04:03
#	Moon ra, dec = 9:20:30.42   20:56:56.0
#	Moon phase = 0.57
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |               weight |    note |
| MS230428k | 16:10:34 | -11:51:31 |    23:53 |       02:18 |   04:43 |            106 | 0.039598618978367466 | 1156273 |
| MS230428k | 16:16:08 |  -6:33:21 |    23:30 |       02:23 |   05:17 |            105 | 0.059652691448831875 | 1155463 |
| MS230428k | 16:16:08 |  -6:33:21 |    23:30 |       02:23 |   05:17 |            105 | 0.037016013087590054 | 1340475 |
| MS230428k | 16:16:11 |  -6:30:42 |    23:29 |       02:23 |   05:18 |            105 |  0.03641908742839998 | 1262911 |
| MS230428k | 16:19:11 |  -7:54:02 |    23:39 |       02:26 |   05:13 |            107 |  0.04282040734198043 | 1332711 |
| MS230428k | 16:19:11 |  -7:54:02 |    23:39 |       02:26 |   05:13 |            107 |  0.07128509650515509 | 1159870 |
| MS230428k | 16:24:48 |  -3:07:16 |    23:22 |       02:32 |   05:42 |            106 | 0.042093982569503405 | 1161544 |
| MS230428k | 16:31:26 |  -2:01:19 |    23:24 |       02:39 |   05:53 |            108 |  0.03337388942970328 | 1210106 |
| MS230428k | 16:32:43 |  -2:28:46 |    23:27 |       02:40 |   05:53 |            108 |  0.09145037841689184 | 1156226 |
| MS230428k | 16:34:28 |  02:01:33 |    23:11 |       02:42 |   06:12 |            107 | 0.046158738552422855 | 1034479 |
| MS230428k | 16:35:40 |  00:19:53 |    23:19 |       02:43 |   06:07 |            108 |   0.1997273076537044 | 1026634 |
| MS230428k | 16:37:52 |  00:16:23 |    23:21 |       02:45 |   06:09 |            108 |  0.04585061092172131 | 1064647 |
| MS230428k | 16:39:17 |  00:24:36 |    23:22 |       02:47 |   06:11 |            108 |  0.04173724662237186 | 1064673 |
| MS230428k | 16:41:29 |  00:06:31 |    23:26 |       02:49 |   06:11 |            109 | 0.048824135084232535 | 1155587 |
| MS230428k | 16:41:36 |  00:55:59 |    23:22 |       02:49 |   06:15 |            109 |  0.04578434162488683 | 1034788 |
| MS230428k | 16:43:05 |  02:05:04 |    23:19 |       02:50 |   06:21 |            109 | 0.049481484152686155 |   95432 |
| MS230428k | 16:44:09 |  07:26:42 |    23:01 |       02:51 |   06:41 |            107 |  0.05934829267851418 | 1027505 |
| MS230428k | 16:45:52 |  05:20:48 |    23:10 |       02:53 |   06:36 |            108 |  0.08577902187942343 | 1039660 |
| MS230428k | 16:46:00 |  07:11:22 |    23:04 |       02:53 |   06:42 |            107 |  0.03522612839111892 |   97766 |
| MS230428k | 16:46:01 |  06:27:45 |    23:07 |       02:53 |   06:40 |            108 |   0.0785795495891348 |  110685 |
| MS230428k | 16:46:01 |  06:27:45 |    23:07 |       02:53 |   06:40 |            108 |  0.05736166313185394 | 1027950 |
| MS230428k | 16:46:31 |  02:20:04 |    23:22 |       02:54 |   06:25 |            109 |  0.04935567216326541 | 1039918 |
| MS230428k | 16:46:37 |  06:33:20 |    23:07 |       02:54 |   06:40 |            108 |   0.0601896533356098 | 1036377 |
