|    obsdate | filter |    mag | e_mag |   observatory |   status | [mag_cor-mag_origin] |
|  59529.792 |      U |   17.2 |  0.04 |  LasCumbres1m | detected |                -99.9 |
|  59529.796 |      U |  17.24 |  0.03 |  LasCumbres1m | detected |                -99.9 |
|    59529.8 |      B |  16.72 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.802 |      B |  16.66 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.805 |      V |  16.55 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.807 |      V |  16.59 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.809 |      g |  16.49 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.811 |      g |  16.52 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.814 |      r |  16.46 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.816 |      r |  16.44 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59529.817 |      i |  16.86 |  0.04 |  LasCumbres1m | detected |                -99.9 |
|  59529.819 |      i |  16.76 |  0.03 |  LasCumbres1m | detected |                -99.9 |
|    59530.8 |      U |  17.21 |  0.03 |  LasCumbres1m | detected |                -99.9 |
|  59530.804 |      U |  17.23 |  0.03 |  LasCumbres1m | detected |                -99.9 |
|  59530.808 |      B |  16.24 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59530.811 |      B |  16.25 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59530.813 |      V |  15.76 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59530.815 |      V |  15.77 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59530.817 |      g |   15.9 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|   59530.82 |      g |   15.9 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59530.822 |      r |  15.68 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59530.824 |      r |  15.67 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59530.826 |      i |  16.12 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59530.828 |      i |  16.18 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.621 |      U |  16.76 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.624 |      U |  16.77 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.628 |      B |  15.79 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.631 |      B |  15.78 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.634 |      V |  15.25 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.635 |      V |  15.24 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.637 |      g |  15.45 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59531.64 |      g |  15.45 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.643 |      r |  15.17 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.645 |      r |  15.16 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.647 |      i |  15.67 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.648 |      i |  15.68 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.649 |      U |  16.73 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.653 |      U |  16.69 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.657 |      B |  15.76 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|   59531.66 |      B |  15.72 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.663 |      V |  15.22 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.664 |      V |  15.22 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.666 |      g |  15.43 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.669 |      g |  15.42 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.672 |      r |  15.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.673 |      r |  15.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59531.675 |      i |  15.63 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59531.677 |      i |  15.65 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59532.483 |      U |  16.19 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59532.487 |      U |   16.2 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59532.491 |      B |  15.15 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.493 |      B |  15.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.496 |      V |  14.77 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.498 |      V |  14.77 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|    59532.5 |      g |  14.86 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.502 |      g |  14.85 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.505 |      r |   14.7 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.507 |      r |   14.7 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.509 |      i |  15.19 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.511 |      i |  15.19 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.806 |      U |  16.01 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59532.809 |      U |  15.95 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59532.812 |      B |  14.86 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.814 |      B |  14.86 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59532.815 |      V |  14.63 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.817 |      V |  14.61 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.818 |      g |  14.65 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59532.82 |      g |  14.63 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.822 |      r |  14.54 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.823 |      r |  14.54 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.825 |      i |  15.07 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59532.826 |      i |  15.05 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.423 |      U |  15.55 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59533.426 |      U |   15.5 |  0.03 |  LasCumbres1m | detected |                -99.9 |
|  59533.429 |      B |   14.5 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.431 |      B |  14.49 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.432 |      V |  14.31 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.434 |      V |  14.31 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.435 |      g |   14.3 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.437 |      g |   14.3 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.439 |      r |  14.25 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59533.44 |      r |  14.26 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.442 |      i |  14.72 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.443 |      i |  14.74 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.782 |      U |  15.24 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59533.784 |      U |  15.22 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59533.787 |      B |   14.2 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.789 |      B |  14.21 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.791 |      V |  14.16 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.792 |      V |  14.16 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.794 |      g |  14.07 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.795 |      g |  14.07 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.797 |      r |  14.09 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.799 |      r |  14.09 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59533.801 |      i |  14.58 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.421 |      U |  14.73 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59534.424 |      U |  14.73 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59534.427 |      B |  13.91 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.429 |      B |  13.92 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59534.43 |      V |   13.9 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.432 |      V |   13.9 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.433 |      g |   13.8 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.435 |      g |  13.81 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.437 |      r |  13.82 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.438 |      r |  13.82 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59534.44 |      i |  14.28 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.441 |      i |  14.28 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.815 |      U |  14.61 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59534.817 |      U |  14.63 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59534.819 |      B |  13.64 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59534.82 |      B |  13.65 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.821 |      V |  13.77 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.822 |      V |  13.77 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.824 |      g |  13.59 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.825 |      g |  13.59 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.827 |      r |  13.67 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.828 |      r |  13.67 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59534.829 |      i |  14.16 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59534.83 |      i |  14.15 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.069 |      U |  13.95 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59536.071 |      U |  13.99 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59536.073 |      B |  13.17 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.074 |      B |  13.18 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.076 |      V |  13.34 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59536.077 |      V |  13.33 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59536.078 |      g |  13.13 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.079 |      g |  13.13 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.081 |      r |  13.25 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.082 |      r |  13.26 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.083 |      i |  13.69 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.084 |      i |  13.69 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.953 |      U |  13.64 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59536.955 |      U |  13.62 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59536.956 |      B |  12.93 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.958 |      B |  12.93 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.959 |      V |  13.13 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59536.96 |      V |  13.13 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.962 |      g |   12.9 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.963 |      g |  12.89 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.964 |      r |  13.05 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.965 |      r |  13.04 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.967 |      i |  13.45 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59536.968 |      i |  13.45 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.853 |      U |  13.38 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59537.855 |      U |  13.37 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59537.857 |      B |  12.74 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.858 |      B |  12.73 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59537.86 |      V |  12.94 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.861 |      V |  12.94 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.862 |      g |   12.7 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.863 |      g |  12.69 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.865 |      r |  12.86 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.866 |      r |  12.86 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.867 |      i |  13.24 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59537.868 |      i |  13.24 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.854 |      U |   13.2 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59538.856 |      U |  13.17 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59538.858 |      B |  12.53 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59538.859 |      B |  12.54 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.861 |      V |  12.76 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.862 |      V |  12.77 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.863 |      g |  12.51 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.864 |      g |  12.52 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.866 |      r |  12.69 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.867 |      r |  12.69 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.868 |      i |  13.06 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59538.869 |      i |  13.05 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.771 |      U |  12.81 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59541.772 |      U |   12.8 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59541.774 |      B |  12.17 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59541.776 |      B |  12.16 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.777 |      V |  12.42 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.778 |      V |  12.42 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.779 |      g |  12.18 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.781 |      g |  12.18 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.782 |      r |  12.38 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.783 |      r |  12.38 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.789 |      U |  12.76 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59541.791 |      U |  12.77 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59541.793 |      B |  12.18 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59541.794 |      B |  12.19 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.796 |      V |  12.41 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.797 |      V |   12.4 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.798 |      g |  12.21 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.799 |      g |   12.2 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.801 |      r |  12.37 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.802 |      r |  12.35 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59541.803 |      i |   12.8 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59541.804 |      i |  12.79 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59542.947 |      U |  12.67 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59542.949 |      U |  12.67 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59542.951 |      B |  12.11 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59542.952 |      B |  12.12 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59542.954 |      V |  12.32 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59542.955 |      V |  12.32 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59542.956 |      g |  12.18 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.017 |      U |  12.68 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59543.019 |      U |  12.67 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59543.021 |      B |  12.08 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.022 |      B |  12.07 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.024 |      V |  12.29 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.025 |      V |  12.28 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.026 |      g |  12.06 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.027 |      g |  12.06 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.029 |      r |  12.27 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59543.03 |      r |  12.27 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.031 |      i |  12.73 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59543.032 |      i |  12.72 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.087 |      U |   12.6 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59544.089 |      U |   12.6 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59544.09 |      B |  12.01 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.092 |      B |  12.01 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.093 |      V |  12.21 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.094 |      V |  12.22 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.096 |      g |  11.99 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.097 |      g |  11.99 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.098 |      r |  12.23 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.099 |      r |  12.22 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.101 |      i |  12.72 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59544.102 |      i |  12.73 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.873 |      U |  12.63 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59547.875 |      U |  12.64 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59547.876 |      B |  12.01 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.877 |      B |  12.01 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.879 |      V |  12.15 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59547.879 |      V |  12.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59547.88 |      g |  11.98 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.881 |      g |  11.99 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.882 |      r |  12.12 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.883 |      r |  12.11 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.884 |      i |  12.78 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59547.884 |      i |  12.79 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.804 |      U |  12.69 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59548.806 |      U |   12.7 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59548.807 |      B |  12.04 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.808 |      B |  12.04 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.892 |      U |   12.7 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59548.894 |      U |   12.7 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59548.895 |      B |  12.04 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.896 |      B |  12.04 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.898 |      V |  12.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.898 |      V |  12.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.899 |      g |   12.0 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|    59548.9 |      g |   12.0 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.901 |      r |   12.1 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.902 |      r |   12.1 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.903 |      i |  12.81 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59548.903 |      i |  12.81 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.525 |      U |  12.79 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59550.526 |      U |  12.78 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59550.574 |      U |  12.78 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59550.575 |      U |  12.78 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59550.577 |      B |   12.1 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.578 |      B |   12.1 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.579 |      V |  12.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.579 |      V |  12.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59550.58 |      g |  12.03 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.581 |      g |  12.04 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.582 |      r |  12.12 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.583 |      r |  12.13 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.584 |      i |  12.87 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59550.584 |      i |  12.86 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.594 |      U |  12.83 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59551.595 |      U |  12.84 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59551.597 |      B |  12.15 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.597 |      B |  12.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.599 |      V |  12.16 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.599 |      V |  12.16 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|    59551.6 |      g |  12.06 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.601 |      g |  12.06 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.602 |      r |  12.15 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.603 |      r |  12.14 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.603 |      i |  12.91 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59551.604 |      i |  12.91 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59553.265 |      U |  12.95 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59553.266 |      U |  12.95 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59553.268 |      B |  12.18 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59553.269 |      B |  12.17 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59553.27 |      V |  12.19 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|   59553.27 |      V |  12.19 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59553.271 |      g |  12.08 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59553.272 |      g |  12.07 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59553.273 |      r |  12.18 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59553.274 |      r |  12.19 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59553.274 |      i |  12.97 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59553.275 |      i |  12.96 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59555.155 |      U |  13.09 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59555.156 |      U |   13.1 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59555.158 |      B |  12.37 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59555.159 |      B |  12.37 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|   59555.16 |      V |  12.27 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|   59555.16 |      V |  12.26 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59555.161 |      g |  12.21 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59555.162 |      g |  12.23 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59555.163 |      r |  12.29 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59555.164 |      r |   12.3 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59555.164 |      i |  13.08 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59555.165 |      i |  13.07 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59557.962 |      B |  12.55 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.962 |      B |  12.54 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.963 |      V |  12.46 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.963 |      V |  12.44 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.964 |      g |  12.33 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.965 |      g |  12.34 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.965 |      r |  12.52 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.966 |      r |  12.51 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.966 |      i |  13.37 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59557.967 |      i |  13.35 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59558.971 |      B |  12.62 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59558.971 |      B |  12.62 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59558.972 |      V |   12.5 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59558.973 |      V |   12.5 |  0.02 |  LasCumbres1m | detected |                -99.9 |
|  59558.973 |      g |  12.42 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59558.974 |      g |  12.42 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59558.974 |      r |   12.6 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59558.975 |      r |  12.59 |  0.01 |  LasCumbres1m | detected |                -99.9 |
|  59558.975 |      i |  13.43 |  0.01 |  LasCumbres1m | detected |                -99.9 |
